date,region,day_of_week,month,weekend_flag,holiday_flag,avg_temperature,precipitation,wind_speed,visibility,trauma_index,hospital_transfer_volume,rurality_index,daily_transport_requests
2024-06-20,Southeast,3,6,0,0,63.12,0.34,13.59,5.45,5.59,29,0.55,30
2024-06-20,Northeast,3,6,0,0,52.38,0.0,10.76,10.54,4.11,11,0.35,20
2024-06-20,Southwest,3,6,0,0,74.42,0.02,5.56,7.49,5.1,29,0.75,28
2024-06-21,Mountain West,4,6,0,0,48.19,0.0,8.74,4.05,4.76,14,0.85,23
2024-06-21,Midwest,4,6,0,0,53.29,0.17,6.62,5.77,4.61,12,0.65,19
2024-06-21,Southeast,4,6,0,0,70.51,0.16,12.24,8.88,4.73,24,0.55,24
2024-06-21,Northeast,4,6,0,0,42.07,0.16,4.02,7.96,3.99,26,0.35,23
2024-06-21,Southwest,4,6,0,0,75.93,0.03,1.08,10.85,6.26,24,0.75,27
2024-06-22,Mountain West,5,6,1,0,47.17,0.34,14.31,10.1,2.39,21,0.85,23
2024-06-22,Midwest,5,6,1,0,57.32,0.6,15.96,9.32,4.33,21,0.65,25
2024-06-22,Southeast,5,6,1,0,63.74,0.17,8.04,8.52,6.32,31,0.55,29
2024-06-22,Northeast,5,6,1,0,53.53,0.32,12.07,5.16,3.38,16,0.35,19
2024-06-22,Southwest,5,6,1,0,77.03,0.22,0.32,5.82,6.57,20,0.75,30
2024-06-23,Mountain West,6,6,1,0,30.3,0.52,10.21,11.77,4.71,28,0.85,29
2024-06-23,Midwest,6,6,1,0,53.01,0.15,10.14,5.91,4.43,22,0.65,26
2024-06-23,Southeast,6,6,1,0,74.38,0.13,16.22,9.35,5.91,26,0.55,30
2024-06-23,Northeast,6,6,1,0,60.79,0.55,12.33,7.12,5.55,17,0.35,19
2024-06-23,Southwest,6,6,1,0,81.73,0.65,2.75,7.9,3.4,34,0.75,25
2024-06-24,Mountain West,0,6,0,0,49.53,0.19,1.68,8.25,2.76,28,0.85,22
2024-06-24,Midwest,0,6,0,0,53.27,0.23,5.69,7.22,2.94,24,0.65,25
2024-06-24,Southeast,0,6,0,0,72.39,0.11,1.9,6.31,4.3,23,0.55,23
2024-06-24,Northeast,0,6,0,0,42.9,0.69,3.17,9.77,4.61,19,0.35,21
2024-06-24,Southwest,0,6,0,0,76.01,0.18,4.88,10.58,1.26,25,0.75,21
2024-06-25,Mountain West,1,6,0,0,51.1,0.0,21.77,8.4,5.57,32,0.85,26
2024-06-25,Midwest,1,6,0,0,51.26,0.19,9.74,5.24,2.92,27,0.65,26
2024-06-25,Southeast,1,6,0,0,63.06,0.11,16.16,5.54,6.69,22,0.55,25
2024-06-25,Northeast,1,6,0,0,41.3,0.0,10.38,9.07,6.82,22,0.35,27
2024-06-25,Southwest,1,6,0,0,79.43,0.27,16.15,3.57,4.28,19,0.75,18
2024-06-26,Mountain West,2,6,0,0,63.12,0.02,10.53,7.2,4.27,23,0.85,23
2024-06-26,Midwest,2,6,0,0,53.27,0.04,19.67,5.51,7.21,24,0.65,31
2024-06-26,Southeast,2,6,0,0,65.97,0.47,6.04,8.54,4.93,30,0.55,24
2024-06-26,Northeast,2,6,0,0,42.42,0.27,0.0,5.9,4.31,21,0.35,22
2024-06-26,Southwest,2,6,0,0,78.4,0.11,12.02,8.7,4.24,27,0.75,25
2024-06-27,Mountain West,3,6,0,0,52.24,0.0,4.37,6.93,5.15,27,0.85,28
2024-06-27,Midwest,3,6,0,0,50.03,0.09,12.58,10.13,5.83,36,0.65,30
2024-06-27,Southeast,3,6,0,0,64.33,0.0,10.97,9.25,6.1,21,0.55,28
2024-06-27,Northeast,3,6,0,0,50.43,0.26,9.63,6.34,7.17,21,0.35,24
2024-06-27,Southwest,3,6,0,0,73.57,0.61,12.45,7.39,4.7,24,0.75,24
2024-06-28,Mountain West,4,6,0,0,36.56,0.09,9.88,5.78,2.33,20,0.85,23
2024-06-28,Midwest,4,6,0,0,45.17,0.46,10.04,7.05,1.37,16,0.65,20
2024-06-28,Southeast,4,6,0,0,62.66,0.55,4.68,7.26,5.85,14,0.55,24
2024-06-28,Northeast,4,6,0,0,47.36,0.38,15.65,5.25,5.17,23,0.35,20
2024-06-28,Southwest,4,6,0,0,69.47,0.53,11.68,8.45,4.73,31,0.75,27
2024-06-29,Mountain West,5,6,1,0,42.71,0.0,16.15,7.01,4.21,27,0.85,28
2024-06-29,Midwest,5,6,1,0,47.63,0.46,10.54,6.31,4.29,23,0.65,28
2024-06-29,Southeast,5,6,1,0,64.6,0.12,6.19,6.77,3.93,16,0.55,23
2024-06-29,Northeast,5,6,1,0,46.67,0.34,8.85,7.67,4.74,26,0.35,29
2024-06-29,Southwest,5,6,1,0,70.51,0.24,12.73,10.17,4.42,28,0.75,26
2024-06-30,Mountain West,6,6,1,0,57.49,0.36,3.69,9.6,3.58,34,0.85,29
2024-06-30,Midwest,6,6,1,0,50.39,0.0,15.3,6.94,6.88,18,0.65,25
2024-06-30,Southeast,6,6,1,0,63.0,0.02,17.6,10.62,6.31,28,0.55,30
2024-06-30,Northeast,6,6,1,0,52.21,0.15,17.43,9.63,5.36,17,0.35,23
2024-06-30,Southwest,6,6,1,0,77.74,0.36,2.78,4.11,3.57,23,0.75,24
2024-07-01,Mountain West,0,7,0,0,36.53,0.25,4.88,10.92,4.0,13,0.85,23
2024-07-01,Midwest,0,7,0,0,33.34,0.2,21.27,8.83,5.41,23,0.65,22
2024-07-01,Southeast,0,7,0,0,50.82,0.16,6.38,6.69,3.0,18,0.55,22
2024-07-01,Northeast,0,7,0,0,47.18,0.29,0.0,10.77,7.47,17,0.35,26
2024-07-01,Southwest,0,7,0,0,64.7,0.0,5.67,5.78,4.06,18,0.75,22
2024-07-02,Mountain West,1,7,0,0,33.25,0.52,20.82,7.1,5.5,21,0.85,22
2024-07-02,Midwest,1,7,0,0,35.73,0.65,3.22,3.09,6.1,24,0.65,22
2024-07-02,Southeast,1,7,0,0,62.38,0.14,6.46,8.89,2.4,13,0.55,16
2024-07-02,Northeast,1,7,0,0,43.52,0.0,8.61,6.96,6.52,17,0.35,22
2024-07-02,Southwest,1,7,0,0,67.63,0.23,0.82,7.87,2.39,28,0.75,24
2024-07-03,Mountain West,2,7,0,0,33.92,0.0,16.0,6.26,6.34,20,0.85,27
2024-07-03,Midwest,2,7,0,0,47.45,0.28,6.14,8.49,6.51,29,0.65,28
2024-07-03,Southeast,2,7,0,0,67.22,0.12,3.31,5.39,3.96,23,0.55,20
2024-07-03,Northeast,2,7,0,0,41.17,0.02,9.84,4.43,6.74,18,0.35,19
2024-07-03,Southwest,2,7,0,0,62.52,0.46,1.83,7.7,5.94,37,0.75,31
2024-07-04,Mountain West,3,7,0,1,31.34,0.63,1.95,10.32,5.28,28,0.85,31
2024-07-04,Midwest,3,7,0,1,35.13,0.08,2.74,7.4,5.48,20,0.65,29
2024-07-04,Southeast,3,7,0,1,54.63,0.0,3.45,6.33,5.0,19,0.55,29
2024-07-04,Northeast,3,7,0,1,34.4,0.23,16.12,7.83,2.83,27,0.35,22
2024-07-04,Southwest,3,7,0,1,75.89,0.0,10.7,5.94,3.65,17,0.75,23
2024-07-05,Mountain West,4,7,0,0,49.87,0.04,14.94,6.68,8.35,21,0.85,29
2024-07-05,Midwest,4,7,0,0,45.86,0.23,8.11,5.84,4.64,22,0.65,22
2024-07-05,Southeast,4,7,0,0,46.47,0.31,16.47,4.67,7.71,18,0.55,27
2024-07-05,Northeast,4,7,0,0,44.32,0.0,6.66,5.37,5.01,26,0.35,27
2024-07-05,Southwest,4,7,0,0,62.89,0.17,3.87,7.81,3.88,17,0.75,21
2024-07-06,Mountain West,5,7,1,0,47.65,0.59,17.08,11.59,7.13,34,0.85,32
2024-07-06,Midwest,5,7,1,0,38.74,0.0,11.48,4.87,5.21,35,0.65,29
2024-07-06,Southeast,5,7,1,0,55.88,0.0,4.06,8.92,4.16,16,0.55,23
2024-07-06,Northeast,5,7,1,0,40.4,0.05,22.68,5.73,4.46,23,0.35,22
2024-07-06,Southwest,5,7,1,0,62.43,0.0,13.48,6.73,4.84,32,0.75,31
2024-07-07,Mountain West,6,7,1,0,32.81,0.06,22.32,3.69,3.07,24,0.85,21
2024-07-07,Midwest,6,7,1,0,41.44,0.03,13.02,7.97,5.38,17,0.65,27
2024-07-07,Southeast,6,7,1,0,59.87,0.75,12.82,8.3,2.94,24,0.55,23
2024-07-07,Northeast,6,7,1,0,38.68,0.86,14.28,10.48,5.1,19,0.35,21
2024-07-07,Southwest,6,7,1,0,64.7,0.27,7.44,8.44,5.12,22,0.75,28
2024-07-08,Mountain West,0,7,0,0,33.14,0.25,14.82,6.61,5.81,20,0.85,27
2024-07-08,Midwest,0,7,0,0,35.9,0.26,18.13,8.03,4.75,16,0.65,18
2024-07-08,Southeast,0,7,0,0,58.16,0.0,8.36,5.98,6.41,25,0.55,24
2024-07-08,Northeast,0,7,0,0,35.28,0.74,14.65,8.03,5.55,24,0.35,17
2024-07-08,Southwest,0,7,0,0,72.39,0.28,9.63,9.13,6.03,30,0.75,27
2024-07-09,Mountain West,1,7,0,0,37.73,0.09,11.48,10.76,6.18,21,0.85,23
2024-07-09,Midwest,1,7,0,0,46.98,0.16,8.15,5.26,3.96,20,0.65,24
2024-07-09,Southeast,1,7,0,0,65.77,0.42,6.32,10.4,2.51,28,0.55,22
2024-07-09,Northeast,1,7,0,0,40.29,0.09,9.17,13.39,5.12,20,0.35,23
2024-07-09,Southwest,1,7,0,0,68.11,0.0,12.75,6.55,3.45,25,0.75,22
2024-07-10,Mountain West,2,7,0,0,29.54,0.34,14.15,7.24,6.44,21,0.85,28
2024-07-10,Midwest,2,7,0,0,32.93,0.0,6.72,7.26,4.57,23,0.65,24
2024-07-10,Southeast,2,7,0,0,57.71,0.0,21.14,5.37,3.94,26,0.55,24
2024-07-10,Northeast,2,7,0,0,42.32,0.13,15.22,10.32,4.01,18,0.35,21
2024-07-10,Southwest,2,7,0,0,65.86,0.05,7.83,9.97,2.71,16,0.75,17
2024-07-11,Mountain West,3,7,0,0,39.05,0.13,14.96,8.72,3.0,21,0.85,22
2024-07-11,Midwest,3,7,0,0,36.64,0.0,2.69,8.78,3.69,19,0.65,22
2024-07-11,Southeast,3,7,0,0,55.55,0.67,9.52,9.29,5.25,22,0.55,19
2024-07-11,Northeast,3,7,0,0,30.14,0.02,8.97,9.5,3.98,24,0.35,27
2024-07-11,Southwest,3,7,0,0,53.16,0.12,11.84,5.76,7.25,30,0.75,31
2024-07-12,Mountain West,4,7,0,0,31.44,0.46,15.08,8.75,5.92,24,0.85,23
2024-07-12,Midwest,4,7,0,0,46.15,0.34,15.05,5.9,3.62,21,0.65,26
2024-07-12,Southeast,4,7,0,0,58.26,0.16,7.3,9.23,6.35,26,0.55,26
2024-07-12,Northeast,4,7,0,0,36.39,0.14,7.51,4.6,5.45,19,0.35,23
2024-07-12,Southwest,4,7,0,0,61.57,0.38,2.81,9.39,4.33,30,0.75,26
2024-07-13,Mountain West,5,7,1,0,30.88,0.0,17.17,9.63,5.97,30,0.85,32
2024-07-13,Midwest,5,7,1,0,36.02,0.49,16.44,8.76,4.57,27,0.65,23
2024-07-13,Southeast,5,7,1,0,51.03,0.4,7.64,7.23,3.24,27,0.55,23
2024-07-13,Northeast,5,7,1,0,39.42,0.02,4.48,8.12,4.45,16,0.35,22
2024-07-13,Southwest,5,7,1,0,65.95,0.24,16.12,7.33,5.82,29,0.75,33
2024-07-14,Mountain West,6,7,1,0,31.28,0.0,9.2,7.89,6.61,31,0.85,31
2024-07-14,Midwest,6,7,1,0,39.47,0.42,11.08,7.98,5.36,21,0.65,23
2024-07-14,Southeast,6,7,1,0,59.24,0.38,13.83,10.29,7.18,27,0.55,29
2024-07-14,Northeast,6,7,1,0,33.79,0.0,8.31,7.09,5.07,15,0.35,20
2024-07-14,Southwest,6,7,1,0,72.37,0.0,9.3,7.33,5.35,21,0.75,28
2024-07-15,Mountain West,0,7,0,0,39.15,0.36,11.35,8.78,5.97,31,0.85,25
2024-07-15,Midwest,0,7,0,0,38.25,0.08,11.87,8.8,5.7,25,0.65,24
2024-07-15,Southeast,0,7,0,0,53.55,0.0,5.49,10.3,5.32,22,0.55,25
2024-07-15,Northeast,0,7,0,0,44.08,0.0,4.57,5.72,5.63,18,0.35,23
2024-07-15,Southwest,0,7,0,0,72.61,0.0,11.48,6.63,6.64,23,0.75,28
2024-07-16,Mountain West,1,7,0,0,22.53,0.38,20.24,3.64,2.86,27,0.85,22
2024-07-16,Midwest,1,7,0,0,39.89,0.05,1.31,8.65,6.33,21,0.65,31
2024-07-16,Southeast,1,7,0,0,57.93,0.3,6.56,9.56,6.06,24,0.55,27
2024-07-16,Northeast,1,7,0,0,34.17,0.0,11.1,7.19,4.54,19,0.35,23
2024-07-16,Southwest,1,7,0,0,63.74,0.04,11.57,3.47,2.81,26,0.75,22
2024-07-17,Mountain West,2,7,0,0,30.44,0.37,12.54,13.01,3.8,22,0.85,22
2024-07-17,Midwest,2,7,0,0,42.31,0.2,12.71,9.04,4.65,20,0.65,22
2024-07-17,Southeast,2,7,0,0,57.66,0.2,13.55,9.22,7.34,15,0.55,21
2024-07-17,Northeast,2,7,0,0,45.66,0.02,15.78,10.91,5.62,19,0.35,23
2024-07-17,Southwest,2,7,0,0,75.95,0.0,11.02,9.42,4.57,26,0.75,26
2024-07-18,Mountain West,3,7,0,0,41.79,0.13,5.6,9.59,3.28,29,0.85,23
2024-07-18,Midwest,3,7,0,0,43.84,0.0,1.59,8.08,5.38,23,0.65,25
2024-07-18,Southeast,3,7,0,0,44.31,0.05,12.27,8.77,4.73,22,0.55,22
2024-07-18,Northeast,3,7,0,0,35.97,0.21,12.46,10.48,3.57,16,0.35,16
2024-07-18,Southwest,3,7,0,0,60.05,0.51,10.74,11.94,5.0,28,0.75,23
2024-07-19,Mountain West,4,7,0,0,28.2,0.29,8.22,6.14,7.08,24,0.85,26
2024-07-19,Midwest,4,7,0,0,36.95,0.7,15.3,6.82,4.29,32,0.65,21
2024-07-19,Southeast,4,7,0,0,58.82,0.0,10.44,4.07,4.96,14,0.55,23
2024-07-19,Northeast,4,7,0,0,37.88,0.13,20.96,7.33,3.2,29,0.35,22
2024-07-19,Southwest,4,7,0,0,69.53,0.64,7.02,6.63,2.22,29,0.75,23
2024-07-20,Mountain West,5,7,1,0,29.68,0.37,7.54,11.45,2.85,30,0.85,28
2024-07-20,Midwest,5,7,1,0,45.42,0.28,4.41,9.06,5.19,21,0.65,21
2024-07-20,Southeast,5,7,1,0,67.35,0.06,17.41,7.86,6.47,17,0.55,23
2024-07-20,Northeast,5,7,1,0,36.06,0.0,0.0,6.31,6.05,18,0.35,22
2024-07-20,Southwest,5,7,1,0,66.25,0.0,16.1,9.47,5.3,20,0.75,27
2024-07-21,Mountain West,6,7,1,0,39.27,0.38,13.51,7.06,4.41,22,0.85,23
2024-07-21,Midwest,6,7,1,0,26.77,0.0,0.0,10.71,6.18,28,0.65,27
2024-07-21,Southeast,6,7,1,0,61.0,0.68,9.43,6.69,3.38,23,0.55,22
2024-07-21,Northeast,6,7,1,0,35.85,0.46,12.64,7.77,3.85,15,0.35,19
2024-07-21,Southwest,6,7,1,0,57.6,0.03,9.75,10.73,3.26,19,0.75,24
2024-07-22,Mountain West,0,7,0,0,44.24,0.17,5.43,9.78,6.22,26,0.85,25
2024-07-22,Midwest,0,7,0,0,39.8,0.03,15.28,6.82,5.63,20,0.65,26
2024-07-22,Southeast,0,7,0,0,55.58,0.2,15.02,6.96,7.58,15,0.55,21
2024-07-22,Northeast,0,7,0,0,46.08,0.0,12.13,7.51,7.29,15,0.35,21
2024-07-22,Southwest,0,7,0,0,66.13,0.06,8.07,4.03,5.62,22,0.75,22
2024-07-23,Mountain West,1,7,0,0,28.66,0.28,12.26,9.33,3.46,28,0.85,25
2024-07-23,Midwest,1,7,0,0,36.31,0.39,12.13,6.69,6.56,21,0.65,26
2024-07-23,Southeast,1,7,0,0,49.91,0.56,4.92,11.75,3.4,26,0.55,19
2024-07-23,Northeast,1,7,0,0,41.33,0.32,5.99,9.67,5.36,27,0.35,23
2024-07-23,Southwest,1,7,0,0,67.35,0.0,14.46,9.63,4.43,21,0.75,24
2024-07-24,Mountain West,2,7,0,0,32.59,0.06,9.21,6.95,5.99,28,0.85,26
2024-07-24,Midwest,2,7,0,0,48.16,0.58,18.7,5.63,5.52,16,0.65,19
2024-07-24,Southeast,2,7,0,0,77.68,0.3,17.08,8.87,1.05,19,0.55,15
2024-07-24,Northeast,2,7,0,0,40.16,0.28,0.0,7.53,4.27,27,0.35,25
2024-07-24,Southwest,2,7,0,0,68.55,0.1,11.12,4.63,5.99,28,0.75,26
2024-07-25,Mountain West,3,7,0,0,36.64,0.0,6.98,8.73,5.43,22,0.85,26
2024-07-25,Midwest,3,7,0,0,35.51,0.1,9.79,7.68,4.83,27,0.65,29
2024-07-25,Southeast,3,7,0,0,60.79,0.17,12.05,8.45,6.21,22,0.55,23
2024-07-25,Northeast,3,7,0,0,30.16,0.02,9.2,4.99,4.92,18,0.35,21
2024-07-25,Southwest,3,7,0,0,66.65,0.13,7.91,4.66,4.83,23,0.75,26
2024-07-26,Mountain West,4,7,0,0,34.58,0.43,10.15,8.58,4.99,28,0.85,25
2024-07-26,Midwest,4,7,0,0,33.19,0.08,11.97,8.25,7.22,22,0.65,28
2024-07-26,Southeast,4,7,0,0,67.48,0.22,12.04,9.79,5.03,21,0.55,20
2024-07-26,Northeast,4,7,0,0,32.09,0.09,8.07,8.01,4.85,13,0.35,22
2024-07-26,Southwest,4,7,0,0,67.76,0.0,6.4,7.22,4.42,25,0.75,24
2024-07-27,Mountain West,5,7,1,0,32.27,0.0,12.43,9.7,4.63,25,0.85,31
2024-07-27,Midwest,5,7,1,0,37.19,0.22,3.88,6.26,2.48,15,0.65,19
2024-07-27,Southeast,5,7,1,0,50.6,0.31,6.25,8.55,6.12,27,0.55,30
2024-07-27,Northeast,5,7,1,0,40.06,0.47,13.92,10.61,2.5,23,0.35,19
2024-07-27,Southwest,5,7,1,0,64.25,0.03,13.94,4.04,6.19,29,0.75,30
2024-07-28,Mountain West,6,7,1,0,32.68,0.16,9.77,9.49,5.24,30,0.85,26
2024-07-28,Midwest,6,7,1,0,31.65,0.0,12.28,9.11,7.51,22,0.65,27
2024-07-28,Southeast,6,7,1,0,58.11,0.21,11.21,7.38,5.18,24,0.55,23
2024-07-28,Northeast,6,7,1,0,40.17,0.08,8.36,9.05,7.38,21,0.35,24
2024-07-28,Southwest,6,7,1,0,63.01,0.18,9.88,9.24,4.57,31,0.75,26
2024-07-29,Mountain West,0,7,0,0,30.26,0.11,3.73,7.93,5.09,21,0.85,24
2024-07-29,Midwest,0,7,0,0,34.28,0.0,14.4,12.61,3.68,37,0.65,27
2024-07-29,Southeast,0,7,0,0,53.84,0.21,6.96,8.57,6.0,19,0.55,21
2024-07-29,Northeast,0,7,0,0,36.46,0.07,8.85,7.38,4.26,27,0.35,23
2024-07-29,Southwest,0,7,0,0,66.43,0.22,10.58,6.85,6.62,25,0.75,30
2024-07-30,Mountain West,1,7,0,0,32.19,0.38,9.94,8.11,5.74,26,0.85,26
2024-07-30,Midwest,1,7,0,0,45.59,0.09,9.39,9.62,6.07,34,0.65,27
2024-07-30,Southeast,1,7,0,0,57.22,0.24,9.56,3.51,3.03,27,0.55,23
2024-07-30,Northeast,1,7,0,0,37.98,0.0,7.66,8.66,5.65,24,0.35,28
2024-07-30,Southwest,1,7,0,0,59.84,0.27,10.89,7.75,4.99,20,0.75,22
2024-07-31,Mountain West,2,7,0,0,36.91,0.34,16.92,9.94,5.86,21,0.85,23
2024-07-31,Midwest,2,7,0,0,32.59,0.15,6.36,10.4,4.13,18,0.65,21
2024-07-31,Southeast,2,7,0,0,64.54,0.32,14.05,9.19,3.86,15,0.55,17
2024-07-31,Northeast,2,7,0,0,40.71,0.54,11.93,9.96,4.21,24,0.35,23
2024-07-31,Southwest,2,7,0,0,62.8,0.37,14.51,5.05,6.99,35,0.75,35
2024-08-01,Mountain West,3,8,0,0,25.55,0.12,16.2,8.13,4.99,23,0.85,28
2024-08-01,Midwest,3,8,0,0,35.19,0.0,8.13,7.24,6.44,22,0.65,26
2024-08-01,Southeast,3,8,0,0,46.54,0.1,4.51,8.9,3.96,15,0.55,20
2024-08-01,Northeast,3,8,0,0,39.01,0.5,11.45,7.52,3.42,17,0.35,19
2024-08-01,Southwest,3,8,0,0,53.56,0.26,4.12,6.75,3.44,28,0.75,21
2024-08-02,Mountain West,4,8,0,0,17.15,0.26,11.29,9.94,5.39,29,0.85,26
2024-08-02,Midwest,4,8,0,0,35.66,0.03,14.54,7.11,5.0,18,0.65,21
2024-08-02,Southeast,4,8,0,0,48.89,0.0,11.32,8.78,3.34,23,0.55,22
2024-08-02,Northeast,4,8,0,0,27.61,0.41,11.01,8.48,3.25,28,0.35,22
2024-08-02,Southwest,4,8,0,0,52.36,0.11,7.9,6.59,5.2,33,0.75,28
2024-08-03,Mountain West,5,8,1,0,34.78,0.0,8.41,8.68,2.63,21,0.85,26
2024-08-03,Midwest,5,8,1,0,34.21,0.39,15.6,8.82,1.65,17,0.65,19
2024-08-03,Southeast,5,8,1,0,39.94,0.27,3.75,12.12,5.39,31,0.55,30
2024-08-03,Northeast,5,8,1,0,31.0,0.4,0.0,9.78,6.0,17,0.35,22
2024-08-03,Southwest,5,8,1,0,59.38,0.45,7.33,4.6,8.73,29,0.75,33
2024-08-04,Mountain West,6,8,1,0,33.28,0.27,7.61,9.33,6.63,24,0.85,25
2024-08-04,Midwest,6,8,1,0,32.66,0.23,9.11,5.23,5.32,21,0.65,25
2024-08-04,Southeast,6,8,1,0,31.6,0.45,14.51,5.32,3.99,24,0.55,26
2024-08-04,Northeast,6,8,1,0,27.73,0.25,10.25,7.43,5.58,20,0.35,22
2024-08-04,Southwest,6,8,1,0,51.39,0.0,11.85,7.65,5.53,27,0.75,29
2024-08-05,Mountain West,0,8,0,0,29.01,0.7,10.04,8.77,4.86,34,0.85,27
2024-08-05,Midwest,0,8,0,0,30.16,0.36,13.57,6.24,3.55,18,0.65,20
2024-08-05,Southeast,0,8,0,0,60.98,0.0,2.38,6.43,5.35,21,0.55,23
2024-08-05,Northeast,0,8,0,0,32.1,0.43,6.7,9.41,2.25,18,0.35,20
2024-08-05,Southwest,0,8,0,0,62.66,0.48,3.56,6.8,7.02,27,0.75,27
2024-08-06,Mountain West,1,8,0,0,28.32,0.0,13.2,9.46,3.14,24,0.85,20
2024-08-06,Midwest,1,8,0,0,34.56,0.32,7.08,7.71,3.68,14,0.65,21
2024-08-06,Southeast,1,8,0,0,43.74,0.0,19.06,7.65,4.4,21,0.55,21
2024-08-06,Northeast,1,8,0,0,30.89,0.15,3.69,9.78,4.17,17,0.35,17
2024-08-06,Southwest,1,8,0,0,59.29,0.37,6.39,4.31,3.46,17,0.75,18
2024-08-07,Mountain West,2,8,0,0,20.29,0.0,7.24,7.97,2.82,26,0.85,24
2024-08-07,Midwest,2,8,0,0,29.18,0.32,12.75,7.91,5.27,20,0.65,23
2024-08-07,Southeast,2,8,0,0,55.17,0.57,14.41,11.07,1.12,28,0.55,20
2024-08-07,Northeast,2,8,0,0,23.93,0.02,14.5,5.88,5.36,29,0.35,25
2024-08-07,Southwest,2,8,0,0,50.99,0.0,9.3,5.6,6.85,20,0.75,24
2024-08-08,Mountain West,3,8,0,0,31.9,0.0,17.04,10.27,4.17,21,0.85,21
2024-08-08,Midwest,3,8,0,0,32.89,0.0,8.73,6.71,3.8,20,0.65,24
2024-08-08,Southeast,3,8,0,0,45.42,0.36,14.84,5.23,6.05,22,0.55,24
2024-08-08,Northeast,3,8,0,0,29.86,0.16,3.4,6.47,4.07,19,0.35,18
2024-08-08,Southwest,3,8,0,0,59.54,0.59,14.35,10.63,4.28,24,0.75,20
2024-08-09,Mountain West,4,8,0,0,32.06,0.0,13.24,7.65,4.31,30,0.85,25
2024-08-09,Midwest,4,8,0,0,34.72,0.33,14.93,11.62,4.3,17,0.65,23
2024-08-09,Southeast,4,8,0,0,46.78,0.27,13.62,5.97,3.85,29,0.55,22
2024-08-09,Northeast,4,8,0,0,25.5,0.0,0.0,7.24,5.38,19,0.35,22
2024-08-09,Southwest,4,8,0,0,54.51,0.15,15.04,9.44,4.45,24,0.75,24
2024-08-10,Mountain West,5,8,1,0,27.3,0.5,12.47,6.46,3.86,24,0.85,24
2024-08-10,Midwest,5,8,1,0,31.82,0.27,13.06,8.2,2.56,28,0.65,21
2024-08-10,Southeast,5,8,1,0,54.39,0.09,21.8,11.12,6.86,31,0.55,30
2024-08-10,Northeast,5,8,1,0,33.43,0.25,0.97,5.9,4.67,30,0.35,26
2024-08-10,Southwest,5,8,1,0,45.06,0.28,10.31,7.63,6.39,30,0.75,27
2024-08-11,Mountain West,6,8,1,0,22.56,0.0,4.23,7.87,4.63,21,0.85,25
2024-08-11,Midwest,6,8,1,0,33.5,0.11,13.19,6.5,1.97,25,0.65,17
2024-08-11,Southeast,6,8,1,0,49.29,0.01,2.04,4.22,5.55,10,0.55,20
2024-08-11,Northeast,6,8,1,0,28.5,0.0,5.17,8.09,5.43,19,0.35,23
2024-08-11,Southwest,6,8,1,0,65.4,0.2,10.54,9.87,4.06,26,0.75,25
2024-08-12,Mountain West,0,8,0,0,29.69,0.42,11.02,10.21,3.88,25,0.85,25
2024-08-12,Midwest,0,8,0,0,37.05,0.73,14.1,9.83,4.18,31,0.65,24
2024-08-12,Southeast,0,8,0,0,50.1,0.5,9.27,10.66,3.05,26,0.55,23
2024-08-12,Northeast,0,8,0,0,25.49,0.3,5.19,10.07,6.27,25,0.35,22
2024-08-12,Southwest,0,8,0,0,52.14,0.0,4.64,5.57,3.39,21,0.75,23
2024-08-13,Mountain West,1,8,0,0,24.62,0.0,14.31,7.1,2.68,20,0.85,21
2024-08-13,Midwest,1,8,0,0,31.09,0.0,16.22,7.14,3.92,31,0.65,25
2024-08-13,Southeast,1,8,0,0,57.98,0.46,8.09,8.61,7.23,25,0.55,28
2024-08-13,Northeast,1,8,0,0,33.22,0.38,16.22,5.92,3.96,19,0.35,20
2024-08-13,Southwest,1,8,0,0,47.68,0.32,14.2,5.3,6.65,21,0.75,24
2024-08-14,Mountain West,2,8,0,0,20.34,0.0,0.66,7.85,5.88,16,0.85,20
2024-08-14,Midwest,2,8,0,0,36.69,0.0,13.56,4.36,4.69,19,0.65,20
2024-08-14,Southeast,2,8,0,0,60.64,0.0,3.96,11.59,5.48,36,0.55,26
2024-08-14,Northeast,2,8,0,0,29.91,0.09,1.56,6.48,4.96,15,0.35,22
2024-08-14,Southwest,2,8,0,0,56.55,0.12,5.92,10.19,6.35,20,0.75,26
2024-08-15,Mountain West,3,8,0,0,34.2,0.16,8.46,8.9,5.34,22,0.85,22
2024-08-15,Midwest,3,8,0,0,33.2,0.48,1.02,8.26,6.0,19,0.65,24
2024-08-15,Southeast,3,8,0,0,47.16,0.45,1.45,5.57,4.31,27,0.55,21
2024-08-15,Northeast,3,8,0,0,23.46,0.11,9.96,7.33,2.63,25,0.35,18
2024-08-15,Southwest,3,8,0,0,60.2,0.0,8.06,7.0,7.93,21,0.75,27
2024-08-16,Mountain West,4,8,0,0,25.41,0.24,12.42,8.4,4.69,21,0.85,23
2024-08-16,Midwest,4,8,0,0,32.31,0.01,1.74,12.84,5.47,30,0.65,27
2024-08-16,Southeast,4,8,0,0,43.71,0.07,5.24,9.44,3.76,31,0.55,26
2024-08-16,Northeast,4,8,0,0,33.08,0.41,5.32,9.81,2.21,17,0.35,16
2024-08-16,Southwest,4,8,0,0,52.32,0.0,9.02,6.95,5.12,38,0.75,28
